recencia_dias,frequencia_pedidos,valor_total,ticket_medio,tempo_entrega_dias,atraso_medio_dias,nota_media_review,frete_pct,parcelas,categoria_principal,metodo_pagamento,churn
318,5,164.69,32.94,6.5,1.2,4.7,8.8,7,cama_mesa_banho,cartao_credito,0
264,6,315.1,52.52,21.2,1.8,4.4,15.8,7,telefonia,boleto,0
250,3,222.5,74.17,9.5,3.7,4.1,18.6,9,telefonia,pix,0
26,2,194.51,97.26,7.5,2.9,3.7,11.7,8,beleza_saude,cartao_credito,0
301,4,239.42,59.86,14.2,1.8,4.5,6.8,4,informatica,cartao_credito,0
256,1,79.11,79.11,14.6,2.2,4.2,4.8,7,beleza_saude,cartao_credito,1
318,2,146.67,73.33,2.0,0.0,5.0,15.9,3,telefonia,cartao_credito,1
331,4,150.24,37.56,9.1,0.4,5.0,25.2,9,relogios_presentes,cartao_credito,1
88,4,169.22,42.3,2.0,0.0,3.4,11.3,9,informatica,pix,0
88,4,505.38,126.34,7.9,0.5,2.9,17.7,6,brinquedos,cartao_credito,0
369,2,198.53,99.26,8.2,3.3,3.7,2.0,5,cama_mesa_banho,cartao_credito,1
214,2,71.39,35.7,13.8,0.5,3.0,17.2,7,beleza_saude,boleto,1
178,3,125.08,41.69,7.3,0.0,3.6,8.5,9,esporte_lazer,boleto,0
118,2,183.68,91.84,8.7,0.0,3.1,12.6,10,informatica,cartao_credito,0
257,2,203.91,101.96,19.8,2.0,3.8,15.5,1,beleza_saude,pix,1
302,3,30.34,10.11,24.4,0.0,3.8,5.0,7,esporte_lazer,pix,1
5,2,252.43,126.22,6.5,2.5,4.2,33.9,3,telefonia,cartao_credito,0
223,4,259.12,64.78,18.1,0.0,3.9,11.4,1,esporte_lazer,pix,0
397,1,91.36,91.36,14.3,1.5,3.2,18.6,1,moveis_decoracao,cartao_credito,1
115,4,311.23,77.81,2.0,1.6,5.0,24.0,1,cama_mesa_banho,pix,0
115,3,163.94,54.65,7.3,2.5,4.5,16.8,5,moveis_decoracao,boleto,0
351,2,103.07,51.54,2.0,0.0,3.6,7.6,9,relogios_presentes,pix,1
29,3,87.17,29.06,13.9,2.4,3.2,15.6,9,moveis_decoracao,pix,0
162,1,249.14,249.14,5.5,4.3,2.6,4.0,8,relogios_presentes,cartao_credito,1
186,3,130.49,43.5,12.8,0.0,2.6,13.0,7,cama_mesa_banho,boleto,1
320,3,217.33,72.44,27.4,0.6,5.0,25.1,7,brinquedos,boleto,1
55,3,85.49,28.5,21.6,0.0,5.0,6.5,1,esporte_lazer,cartao_credito,0
176,3,151.39,50.46,7.4,0.0,3.5,10.1,9,informatica,cartao_credito,0
65,3,239.22,79.74,5.9,0.0,5.0,26.1,1,beleza_saude,cartao_credito,0
316,5,357.41,71.48,19.8,0.3,4.7,14.0,8,brinquedos,cartao_credito,0
254,3,381.01,127.0,6.0,1.4,4.3,9.6,8,brinquedos,cartao_credito,1
201,3,353.03,117.68,17.9,2.8,5.0,17.3,3,moveis_decoracao,boleto,1
160,2,736.14,368.07,28.4,1.2,4.7,12.2,1,moveis_decoracao,cartao_credito,0
65,3,219.42,73.14,16.1,2.2,4.3,2.0,9,telefonia,cartao_credito,0
369,2,83.85,41.92,19.1,0.0,3.9,6.8,3,relogios_presentes,pix,1
260,2,126.99,63.5,18.4,3.1,4.0,27.3,6,moveis_decoracao,boleto,1
131,3,374.72,124.91,8.7,0.0,2.5,17.0,7,esporte_lazer,pix,0
168,5,116.47,23.29,13.7,4.3,3.3,23.8,5,moveis_decoracao,pix,0
291,2,27.01,13.5,6.3,3.9,5.0,8.8,3,telefonia,pix,0
289,3,155.02,51.67,19.7,2.4,3.3,14.7,5,moveis_decoracao,boleto,1
187,2,307.3,153.65,5.5,6.1,2.2,14.0,5,cama_mesa_banho,cartao_credito,1
124,4,125.39,31.35,16.2,0.0,5.0,11.7,5,cama_mesa_banho,boleto,0
265,4,386.14,96.54,18.8,2.4,4.3,16.3,4,brinquedos,cartao_credito,0
265,2,535.66,267.83,9.1,0.8,4.4,8.3,1,cama_mesa_banho,pix,1
241,4,216.15,54.04,7.7,1.1,3.9,22.3,4,esporte_lazer,boleto,1
33,2,593.97,296.98,11.0,0.0,5.0,17.8,4,esporte_lazer,boleto,0
191,3,454.54,151.51,6.6,1.5,5.0,14.0,3,beleza_saude,boleto,0
247,3,313.31,104.44,12.9,1.4,3.6,15.8,2,brinquedos,boleto,0
380,4,234.59,58.65,6.5,0.0,4.7,13.2,5,cama_mesa_banho,boleto,1
212,2,221.64,110.82,6.9,0.3,5.0,4.7,10,telefonia,cartao_credito,1
140,5,176.69,35.34,15.3,0.0,3.5,9.1,2,brinquedos,cartao_credito,0
224,2,264.72,132.36,15.7,0.0,5.0,13.9,7,beleza_saude,cartao_debito,0
75,1,45.99,45.99,10.2,2.9,5.0,12.9,10,moveis_decoracao,pix,0
40,3,467.08,155.69,2.1,3.0,2.9,18.9,10,telefonia,cartao_credito,0
272,2,600.39,300.2,19.0,2.4,5.0,18.4,4,cama_mesa_banho,cartao_credito,1
394,2,43.91,21.96,9.3,2.9,2.9,11.6,2,informatica,cartao_credito,1
339,5,301.57,60.31,24.4,2.9,3.4,9.3,8,brinquedos,cartao_debito,0
235,2,444.11,222.06,11.2,0.0,4.8,19.5,4,esporte_lazer,cartao_debito,0
20,1,203.0,203.0,12.8,1.3,5.0,16.1,3,informatica,cartao_credito,0
395,4,171.02,42.76,9.4,3.2,4.2,11.3,8,beleza_saude,cartao_credito,1
182,3,147.23,49.08,13.5,0.0,3.5,8.1,3,informatica,cartao_credito,1
119,3,129.45,43.15,32.9,0.0,3.8,10.9,6,moveis_decoracao,cartao_credito,0
357,2,228.02,114.01,9.9,0.0,3.7,17.4,5,cama_mesa_banho,cartao_credito,1
299,3,384.2,128.07,19.7,0.0,4.9,25.1,9,esporte_lazer,boleto,1
301,2,49.19,24.6,12.5,0.0,3.7,13.7,8,moveis_decoracao,pix,1
114,3,96.64,32.21,19.0,0.0,3.4,10.0,4,informatica,cartao_credito,1
396,4,123.41,30.85,2.0,4.3,2.6,27.9,1,telefonia,cartao_credito,1
183,1,64.92,64.92,23.7,0.0,3.5,12.8,3,relogios_presentes,boleto,1
214,5,281.16,56.23,14.0,0.0,4.0,10.2,2,relogios_presentes,cartao_credito,0
301,1,257.99,257.99,10.4,0.9,3.0,12.6,8,telefonia,cartao_credito,1
265,1,325.27,325.27,17.4,0.0,2.4,12.3,8,informatica,cartao_credito,1
73,2,39.23,19.61,12.9,0.0,5.0,22.6,1,informatica,boleto,1
124,2,301.13,150.56,5.1,0.0,3.1,5.0,4,informatica,cartao_credito,1
147,4,382.81,95.7,2.0,3.2,2.8,18.6,2,beleza_saude,boleto,0
379,2,284.71,142.35,23.0,0.0,5.0,14.9,9,relogios_presentes,pix,1
287,3,192.56,64.19,10.7,0.0,4.9,11.7,8,informatica,cartao_credito,0
149,1,175.34,175.34,8.3,1.7,5.0,13.0,2,brinquedos,boleto,0
295,6,242.55,40.43,8.8,0.0,4.6,13.5,7,telefonia,pix,0
296,3,224.73,74.91,20.8,4.4,5.0,15.5,9,beleza_saude,boleto,0
160,1,125.98,125.98,9.1,0.1,5.0,12.3,1,informatica,cartao_credito,1
164,3,41.25,13.75,15.9,0.2,3.8,14.6,7,telefonia,cartao_credito,1
358,2,138.25,69.12,10.0,2.5,3.0,10.3,6,moveis_decoracao,pix,1
226,4,557.76,139.44,4.5,0.0,2.8,28.1,2,telefonia,cartao_credito,1
64,3,45.14,15.05,17.4,1.3,4.0,21.1,10,esporte_lazer,pix,0
289,1,222.36,222.36,18.6,0.0,3.0,17.9,1,informatica,pix,1
237,1,477.37,477.37,7.9,3.1,3.3,12.3,5,moveis_decoracao,pix,1
206,3,330.29,110.1,11.8,0.0,3.9,19.9,9,telefonia,pix,0
291,2,362.63,181.32,12.6,0.9,5.0,16.8,4,cama_mesa_banho,pix,1
363,3,337.41,112.47,14.7,0.0,2.6,15.7,3,brinquedos,pix,1
135,3,65.44,21.81,23.8,1.5,4.1,11.8,8,relogios_presentes,cartao_credito,1
170,2,425.1,212.55,10.1,0.0,2.8,16.6,3,telefonia,cartao_credito,0
79,3,462.74,154.25,10.0,1.2,3.5,25.1,6,esporte_lazer,cartao_credito,0
260,2,79.63,39.82,10.9,4.9,5.0,15.5,2,moveis_decoracao,cartao_credito,1
164,2,146.41,73.2,6.3,0.0,3.3,13.4,1,telefonia,cartao_credito,0
140,3,204.98,68.33,2.0,1.5,3.8,15.6,4,moveis_decoracao,pix,0
280,4,147.61,36.9,12.8,6.2,4.2,15.3,2,moveis_decoracao,pix,1
166,2,118.56,59.28,15.2,1.5,4.8,11.7,6,esporte_lazer,cartao_credito,1
188,4,120.47,30.12,12.0,0.0,3.6,10.6,5,moveis_decoracao,pix,1
178,2,300.49,150.24,11.6,0.0,5.0,19.8,5,informatica,boleto,0
107,2,355.85,177.92,6.6,0.0,3.7,22.2,10,moveis_decoracao,boleto,0
54,3,120.82,40.27,13.5,2.8,4.6,28.6,9,esporte_lazer,pix,0
331,4,354.38,88.6,13.0,0.3,3.9,17.7,5,cama_mesa_banho,pix,1
41,1,147.17,147.17,14.8,3.2,4.8,15.7,2,esporte_lazer,pix,0
133,2,83.31,41.66,13.9,2.0,5.0,20.4,3,brinquedos,cartao_credito,0
268,2,238.75,119.38,14.4,2.0,3.8,9.6,8,beleza_saude,cartao_credito,1
56,3,198.92,66.31,19.9,0.0,4.1,18.9,9,beleza_saude,cartao_credito,0
263,3,244.53,81.51,15.4,1.8,3.7,21.2,10,telefonia,boleto,1
294,3,241.98,80.66,14.9,3.9,3.5,21.1,10,telefonia,pix,1
266,4,226.08,56.52,2.0,0.0,3.4,25.0,1,cama_mesa_banho,boleto,0
125,1,184.25,184.25,18.3,0.0,4.1,11.4,9,cama_mesa_banho,pix,0
12,1,349.44,349.44,10.2,1.4,3.3,12.0,8,telefonia,cartao_credito,0
355,4,286.32,71.58,12.5,0.7,3.4,13.7,2,telefonia,cartao_credito,1
133,4,150.6,37.65,4.4,4.1,1.0,8.3,3,esporte_lazer,boleto,1
322,2,148.16,74.08,24.5,2.3,5.0,18.2,10,relogios_presentes,pix,1
83,1,61.67,61.67,2.0,1.5,5.0,19.1,5,moveis_decoracao,cartao_credito,0
69,3,68.22,22.74,20.9,2.5,4.7,18.4,7,informatica,cartao_credito,0
312,3,175.8,58.6,14.6,2.4,3.2,15.9,1,relogios_presentes,pix,1
376,3,322.13,107.38,2.0,0.6,2.8,21.0,7,moveis_decoracao,cartao_credito,1
344,3,107.7,35.9,24.2,0.0,2.5,18.5,3,moveis_decoracao,cartao_credito,1
301,3,294.49,98.16,15.1,3.0,4.7,11.4,8,esporte_lazer,cartao_credito,1
102,4,220.97,55.24,2.0,0.0,5.0,2.0,2,informatica,cartao_debito,0
365,3,112.33,37.44,9.5,0.3,4.3,13.0,10,informatica,cartao_credito,1
268,2,203.75,101.88,15.2,0.0,5.0,15.2,3,beleza_saude,boleto,0
73,4,198.66,49.66,22.3,2.3,4.5,15.3,5,cama_mesa_banho,cartao_credito,0
56,3,115.65,38.55,9.5,3.6,3.3,13.9,1,brinquedos,cartao_credito,0
349,3,282.37,94.12,2.0,0.0,5.0,11.8,1,moveis_decoracao,cartao_credito,0
113,5,341.65,68.33,20.8,0.1,5.0,9.9,10,relogios_presentes,cartao_credito,0
307,2,159.56,79.78,15.0,0.0,3.1,8.8,8,esporte_lazer,pix,1
59,5,88.71,17.74,2.0,3.2,4.9,17.6,9,esporte_lazer,boleto,0
115,5,351.94,70.39,14.1,4.0,4.0,21.5,9,telefonia,pix,0
116,2,65.39,32.7,14.7,0.0,3.8,7.5,7,informatica,pix,0
116,1,233.35,233.35,10.1,0.0,4.5,14.6,7,relogios_presentes,cartao_credito,1
271,5,107.62,21.52,7.0,3.4,4.5,19.7,4,telefonia,cartao_credito,0
366,3,83.75,27.92,8.3,0.6,5.0,13.9,8,esporte_lazer,cartao_credito,1
364,3,136.1,45.37,10.0,0.6,3.3,19.3,10,brinquedos,cartao_credito,1
297,2,198.5,99.25,14.1,2.9,4.7,21.5,3,relogios_presentes,cartao_credito,1
84,3,95.99,32.0,16.7,0.0,2.9,17.4,10,esporte_lazer,cartao_credito,0
384,1,74.72,74.72,2.0,0.0,3.9,12.0,6,moveis_decoracao,cartao_credito,1
219,5,53.04,10.61,13.5,0.0,4.0,22.9,8,relogios_presentes,cartao_credito,0
220,3,477.61,159.2,14.9,1.7,5.0,13.4,4,telefonia,cartao_credito,0
282,3,245.3,81.77,13.0,2.7,4.1,13.4,7,informatica,cartao_credito,1
308,3,112.88,37.63,9.6,4.6,3.8,18.1,6,moveis_decoracao,cartao_credito,1
381,3,253.03,84.34,20.5,1.5,5.0,13.2,4,brinquedos,cartao_credito,0
235,3,197.24,65.75,20.1,0.1,3.7,13.7,1,brinquedos,cartao_credito,1
245,1,301.0,301.0,9.8,2.7,3.6,12.8,9,informatica,pix,1
299,2,167.96,83.98,11.5,0.0,2.2,13.9,7,brinquedos,pix,1
105,1,334.71,334.71,16.6,4.0,3.9,16.2,5,informatica,cartao_credito,1
126,6,123.93,20.66,19.7,1.0,3.2,3.2,6,beleza_saude,cartao_credito,0
252,4,219.8,54.95,7.1,0.0,3.8,14.4,7,beleza_saude,cartao_credito,0
30,2,321.81,160.9,5.7,0.0,4.3,4.4,1,telefonia,cartao_credito,0
131,2,226.76,113.38,13.6,2.1,3.0,12.6,2,telefonia,cartao_credito,0
288,3,569.01,189.67,5.3,0.0,3.3,17.0,10,beleza_saude,cartao_credito,0
390,1,297.43,297.43,2.0,0.3,2.5,13.0,1,relogios_presentes,cartao_credito,1
210,2,250.35,125.18,7.1,0.0,3.6,19.2,2,informatica,cartao_credito,0
162,3,152.53,50.84,14.5,0.0,3.2,17.1,10,beleza_saude,pix,0
178,2,222.82,111.41,21.3,0.0,5.0,2.1,8,informatica,cartao_credito,1
275,1,395.04,395.04,7.7,1.5,5.0,22.2,7,cama_mesa_banho,cartao_credito,1
220,6,140.03,23.34,11.3,0.0,5.0,16.5,10,beleza_saude,pix,0
14,3,105.1,35.03,12.9,0.0,2.8,11.6,7,beleza_saude,cartao_credito,0
217,5,140.56,28.11,8.1,0.0,3.9,12.2,1,beleza_saude,cartao_credito,1
163,1,135.65,135.65,7.6,0.0,2.9,2.5,1,informatica,cartao_credito,1
281,3,272.21,90.74,14.0,0.0,5.0,16.3,9,telefonia,pix,0
350,1,528.37,528.37,4.8,3.0,4.9,18.9,5,esporte_lazer,cartao_debito,0
385,2,67.48,33.74,7.4,0.0,3.0,10.9,4,beleza_saude,boleto,1
246,3,200.83,66.94,10.8,1.2,4.5,9.6,3,brinquedos,pix,0
148,2,96.28,48.14,13.9,0.0,2.6,15.8,8,telefonia,boleto,0
180,4,239.62,59.9,2.9,0.0,4.0,22.2,9,cama_mesa_banho,cartao_credito,0
74,3,257.61,85.87,11.2,0.0,3.9,21.5,7,beleza_saude,boleto,0
374,3,136.06,45.35,4.3,1.3,4.8,20.0,5,moveis_decoracao,boleto,1
339,2,276.92,138.46,7.9,1.6,5.0,27.1,6,beleza_saude,cartao_credito,1
342,4,121.5,30.38,16.7,0.0,4.1,20.5,4,esporte_lazer,cartao_credito,1
134,1,121.36,121.36,11.6,3.4,3.9,21.9,4,esporte_lazer,cartao_credito,0
132,5,109.32,21.86,22.0,0.0,1.0,15.5,2,informatica,cartao_credito,0
343,2,141.57,70.78,11.6,1.5,5.0,12.9,5,informatica,boleto,1
220,1,188.36,188.36,17.8,0.0,3.4,21.8,4,brinquedos,boleto,1
283,3,175.18,58.39,16.8,0.0,4.2,9.1,3,esporte_lazer,cartao_credito,1
198,1,212.64,212.64,11.9,0.0,5.0,17.5,4,esporte_lazer,cartao_credito,1
179,2,268.15,134.07,4.1,0.0,2.9,11.4,8,cama_mesa_banho,cartao_credito,0
254,2,214.42,107.21,11.4,0.0,4.1,17.0,8,brinquedos,cartao_credito,1
326,1,471.9,471.9,8.8,0.0,4.6,16.6,9,esporte_lazer,cartao_credito,1
136,3,197.17,65.72,8.6,1.3,5.0,16.0,9,brinquedos,boleto,0
324,4,307.24,76.81,12.9,1.6,4.1,14.9,10,informatica,boleto,1
101,5,61.57,12.31,3.3,7.3,5.0,18.2,4,telefonia,cartao_credito,0
164,2,212.66,106.33,6.8,2.8,3.7,19.2,9,cama_mesa_banho,cartao_credito,0
365,3,173.88,57.96,5.9,3.4,4.6,6.6,5,brinquedos,pix,1
382,3,163.82,54.61,10.5,0.0,4.5,14.7,9,cama_mesa_banho,pix,1
369,3,390.14,130.05,7.4,0.0,4.0,12.5,10,relogios_presentes,pix,1
129,3,582.7,194.23,7.8,0.0,4.4,16.2,8,relogios_presentes,cartao_credito,0
338,6,269.92,44.99,12.8,5.0,3.2,12.5,4,esporte_lazer,cartao_credito,0
374,3,52.59,17.53,9.3,6.7,3.8,22.7,4,esporte_lazer,cartao_credito,1
391,2,131.43,65.72,12.0,0.0,2.8,14.6,7,beleza_saude,cartao_credito,1
13,1,68.8,68.8,5.3,0.0,3.7,20.9,10,cama_mesa_banho,cartao_credito,0
299,3,209.1,69.7,7.0,1.9,5.0,9.3,2,cama_mesa_banho,boleto,0
398,1,248.53,248.53,24.2,0.0,4.5,13.3,3,beleza_saude,cartao_debito,1
307,3,58.16,19.39,7.8,0.1,4.4,11.3,5,moveis_decoracao,boleto,1
97,3,433.02,144.34,2.0,2.1,2.5,17.4,9,beleza_saude,cartao_credito,0
306,2,82.9,41.45,14.1,7.3,4.4,7.9,3,relogios_presentes,cartao_credito,1
46,3,241.26,80.42,7.8,3.8,4.0,4.7,5,brinquedos,cartao_credito,0
194,4,427.24,106.81,13.5,5.2,4.6,11.2,3,esporte_lazer,cartao_credito,0
252,3,211.7,70.57,11.5,0.0,5.0,18.4,8,brinquedos,cartao_credito,0
185,3,116.44,38.81,15.3,3.2,3.7,10.1,3,cama_mesa_banho,cartao_credito,1
281,2,111.9,55.95,11.4,0.0,3.8,16.6,1,informatica,cartao_credito,1
99,2,215.36,107.68,10.6,4.7,5.0,11.1,5,beleza_saude,cartao_credito,0
244,1,307.63,307.63,18.9,3.9,3.5,4.5,1,cama_mesa_banho,pix,1
259,1,235.93,235.93,2.0,2.0,4.2,20.1,3,moveis_decoracao,cartao_credito,1
255,3,110.24,36.75,4.0,0.0,2.1,18.9,10,moveis_decoracao,pix,1
119,1,171.16,171.16,7.0,0.0,3.8,14.8,9,moveis_decoracao,boleto,0
125,4,100.31,25.08,2.0,0.0,5.0,15.3,7,brinquedos,cartao_credito,0
106,4,99.56,24.89,9.1,2.4,4.4,13.8,5,brinquedos,cartao_credito,0
187,3,96.03,32.01,8.5,1.5,5.0,8.8,9,informatica,boleto,0
236,3,147.26,49.09,17.8,4.1,5.0,22.8,1,beleza_saude,cartao_credito,1
148,4,183.07,45.77,11.5,4.5,5.0,14.4,5,moveis_decoracao,cartao_credito,0
166,2,197.14,98.57,10.7,0.0,3.8,17.2,5,informatica,cartao_credito,0
118,2,228.02,114.01,9.7,1.7,5.0,12.0,1,cama_mesa_banho,pix,0
91,3,114.52,38.17,5.7,1.7,5.0,17.7,1,esporte_lazer,cartao_credito,0
264,3,185.57,61.86,17.3,0.3,4.1,21.9,5,moveis_decoracao,cartao_credito,1
327,2,200.59,100.3,19.3,2.9,2.8,16.0,2,telefonia,boleto,1
119,3,369.02,123.01,4.7,1.7,3.5,17.2,10,beleza_saude,cartao_credito,0
344,3,59.43,19.81,21.7,0.0,4.6,20.3,2,telefonia,cartao_debito,1
230,3,70.85,23.62,8.0,0.1,2.4,19.2,1,informatica,boleto,1
71,2,261.41,130.71,7.5,0.0,3.3,21.3,8,moveis_decoracao,boleto,0
149,1,278.71,278.71,14.8,0.0,3.8,16.9,5,informatica,cartao_credito,1
7,3,262.1,87.37,15.4,0.3,4.2,16.9,5,informatica,boleto,0
20,2,260.38,130.19,11.6,0.0,5.0,16.4,3,cama_mesa_banho,cartao_credito,0
137,3,63.32,21.11,9.9,1.7,4.8,20.2,1,telefonia,cartao_credito,0
184,4,528.96,132.24,19.0,4.0,3.0,12.4,8,informatica,boleto,0
320,2,343.61,171.8,8.3,0.6,5.0,18.2,6,relogios_presentes,cartao_credito,1
58,3,63.98,21.33,11.6,2.9,4.1,28.8,4,relogios_presentes,boleto,0
336,1,156.8,156.8,22.2,0.9,2.4,17.2,3,brinquedos,boleto,1
97,6,151.13,25.19,4.0,0.0,3.1,7.8,2,moveis_decoracao,pix,0
59,4,174.59,43.65,9.2,5.5,3.1,13.3,8,esporte_lazer,cartao_credito,0
281,1,138.87,138.87,18.2,0.0,2.8,18.7,1,informatica,cartao_credito,1
310,2,87.15,43.58,15.2,0.5,4.6,11.0,10,brinquedos,pix,1
243,1,202.89,202.89,17.4,0.0,1.4,9.1,6,relogios_presentes,cartao_credito,1
50,3,383.8,127.93,4.1,4.5,5.0,6.7,2,brinquedos,cartao_credito,0
50,1,136.15,136.15,13.9,1.0,4.9,13.8,9,moveis_decoracao,cartao_credito,1
159,1,226.88,226.88,10.3,6.9,3.6,24.7,3,relogios_presentes,cartao_credito,1
182,3,177.84,59.28,25.6,0.6,5.0,11.8,3,cama_mesa_banho,cartao_credito,1
399,2,260.3,130.15,16.9,0.0,3.0,20.3,8,brinquedos,pix,1
118,1,167.89,167.89,11.9,0.0,3.3,13.3,2,relogios_presentes,pix,0
81,2,123.35,61.68,13.7,3.3,4.6,12.7,7,brinquedos,cartao_credito,0
378,2,141.11,70.56,12.3,0.0,3.9,18.1,3,moveis_decoracao,cartao_credito,1
65,2,374.73,187.36,16.2,0.0,3.5,5.8,9,telefonia,cartao_credito,0
15,1,192.37,192.37,6.9,3.6,4.0,25.0,5,cama_mesa_banho,cartao_credito,0
172,1,188.4,188.4,20.2,3.1,5.0,18.2,7,telefonia,cartao_credito,0
163,1,367.57,367.57,4.1,0.0,5.0,21.3,5,informatica,cartao_credito,0
249,3,409.59,136.53,13.2,0.0,4.5,13.5,2,moveis_decoracao,cartao_credito,0
351,3,38.79,12.93,7.1,0.0,3.7,18.0,4,informatica,boleto,1
373,1,72.02,72.02,12.3,0.0,4.6,20.6,9,telefonia,cartao_credito,1
119,1,303.65,303.65,17.9,2.4,3.2,14.5,6,moveis_decoracao,boleto,1
392,1,198.07,198.07,2.0,2.7,5.0,9.8,2,moveis_decoracao,cartao_credito,1
254,2,410.53,205.26,11.0,1.4,5.0,9.3,1,esporte_lazer,boleto,0
32,5,59.65,11.93,3.4,1.0,5.0,12.5,1,beleza_saude,boleto,0
375,4,216.43,54.11,10.3,0.0,3.3,16.4,9,informatica,cartao_credito,1
59,2,268.69,134.34,3.3,4.2,3.2,14.0,10,beleza_saude,pix,0
237,2,152.69,76.34,13.0,0.0,4.7,12.1,6,brinquedos,pix,1
317,3,292.97,97.66,9.4,0.0,3.8,19.1,6,cama_mesa_banho,pix,1
103,2,307.28,153.64,16.5,0.9,5.0,12.2,6,brinquedos,cartao_credito,0
111,3,179.21,59.74,19.4,0.5,5.0,11.4,4,informatica,cartao_debito,0
193,2,171.46,85.73,12.1,0.5,5.0,20.6,8,cama_mesa_banho,cartao_credito,0
354,3,325.87,108.62,17.4,0.0,4.2,18.3,3,telefonia,cartao_credito,1
93,5,213.85,42.77,20.3,1.9,5.0,7.6,8,informatica,boleto,0
267,4,257.34,64.33,6.5,0.0,3.6,7.0,1,informatica,pix,0
183,2,213.15,106.58,20.6,0.1,4.3,8.4,6,cama_mesa_banho,pix,0
49,1,206.45,206.45,11.8,1.6,4.0,14.8,6,telefonia,cartao_credito,0
285,2,171.19,85.6,6.1,0.0,4.0,22.1,2,telefonia,cartao_credito,1
333,2,267.99,134.0,13.8,0.5,5.0,23.7,9,cama_mesa_banho,cartao_credito,1
232,2,108.04,54.02,11.6,1.0,2.8,19.5,2,informatica,cartao_debito,1
74,2,61.55,30.78,3.6,0.0,4.1,26.5,7,beleza_saude,cartao_debito,0
66,4,188.16,47.04,5.4,0.0,4.2,16.2,5,brinquedos,cartao_credito,0
172,1,414.34,414.34,21.8,0.8,4.7,21.7,8,beleza_saude,cartao_credito,0
205,5,214.05,42.81,13.7,0.0,3.0,11.6,5,moveis_decoracao,boleto,0
223,4,161.23,40.31,20.9,0.0,3.8,5.7,6,esporte_lazer,cartao_credito,0
101,2,148.13,74.06,9.5,1.9,3.5,13.1,8,telefonia,cartao_credito,0
202,3,141.84,47.28,7.2,0.0,1.8,14.2,1,telefonia,boleto,1
121,2,29.44,14.72,2.0,0.0,5.0,30.5,3,moveis_decoracao,cartao_credito,0
276,3,379.75,126.58,17.8,4.6,2.6,15.0,5,beleza_saude,pix,1
319,4,132.59,33.15,14.5,3.5,2.5,8.9,4,esporte_lazer,pix,0
262,3,190.4,63.47,9.6,3.5,5.0,20.8,1,informatica,cartao_credito,1
5,2,155.1,77.55,7.2,0.0,3.8,10.4,7,moveis_decoracao,cartao_credito,0
396,2,118.37,59.18,18.8,0.3,3.8,15.9,1,relogios_presentes,boleto,1
14,2,391.66,195.83,10.9,0.0,3.8,20.3,8,moveis_decoracao,cartao_credito,0
399,2,89.79,44.9,11.0,0.4,5.0,9.4,2,esporte_lazer,pix,1
17,2,273.74,136.87,8.4,0.0,3.5,24.1,7,esporte_lazer,cartao_credito,0
209,9,67.71,7.52,9.6,0.0,4.7,21.8,9,informatica,cartao_debito,0
46,5,172.14,34.43,15.3,1.8,3.0,17.1,4,telefonia,boleto,0
42,3,358.66,119.55,3.5,0.0,4.4,25.5,3,moveis_decoracao,cartao_credito,0
274,5,138.01,27.6,12.5,4.8,5.0,12.7,3,esporte_lazer,boleto,1
292,2,258.86,129.43,17.7,0.7,5.0,19.8,5,brinquedos,boleto,1
51,2,133.93,66.96,11.5,0.0,2.6,16.7,3,relogios_presentes,cartao_credito,0
390,3,152.39,50.8,18.3,0.0,3.8,11.2,9,informatica,pix,1
131,3,296.56,98.85,20.0,5.7,5.0,11.4,9,cama_mesa_banho,cartao_credito,0
130,2,262.48,131.24,17.4,0.0,5.0,27.2,7,brinquedos,cartao_credito,1
122,1,417.09,417.09,8.8,1.1,3.9,21.4,4,cama_mesa_banho,boleto,0
187,1,137.63,137.63,11.8,0.5,4.1,20.3,2,relogios_presentes,pix,1
75,5,232.78,46.56,14.1,4.0,4.4,11.2,3,telefonia,boleto,0
172,4,197.35,49.34,9.2,0.0,3.7,19.2,5,cama_mesa_banho,boleto,0
87,1,236.86,236.86,9.0,3.8,4.6,12.8,9,cama_mesa_banho,cartao_credito,0
25,3,341.87,113.96,8.6,3.7,4.6,25.2,8,brinquedos,cartao_credito,0
150,4,122.22,30.56,27.3,0.5,3.0,22.3,10,brinquedos,cartao_credito,0
270,2,227.01,113.5,10.4,1.5,3.6,20.5,5,telefonia,cartao_credito,1
306,3,388.88,129.63,18.4,0.0,3.6,19.9,6,beleza_saude,cartao_credito,1
144,2,197.48,98.74,6.8,0.0,3.8,14.5,3,cama_mesa_banho,pix,0
132,2,295.2,147.6,22.2,2.0,4.4,17.9,7,informatica,cartao_credito,0
316,4,49.27,12.32,9.7,1.1,4.3,24.2,7,cama_mesa_banho,pix,1
274,2,203.15,101.58,12.3,1.2,3.4,17.8,1,telefonia,boleto,1
333,3,142.86,47.62,2.0,1.7,5.0,10.0,5,esporte_lazer,cartao_credito,0
362,1,259.97,259.97,18.7,0.0,4.1,22.5,10,brinquedos,cartao_credito,1
329,5,227.93,45.59,20.0,4.2,5.0,10.9,6,brinquedos,cartao_credito,0
374,2,108.85,54.42,4.9,0.5,5.0,14.8,5,esporte_lazer,cartao_credito,1
169,1,72.87,72.87,19.0,1.9,3.0,12.2,2,moveis_decoracao,cartao_credito,1
160,3,540.38,180.13,4.0,0.0,3.6,2.0,8,beleza_saude,cartao_credito,0
